1005,53,40.2,0,2,30,5,30,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,47,3.4,3,27,-11,28,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,45.8,0.2,24,27,1,28,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,48.8,4.4,-16,30,13,33,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,22.4,0,1,50,1,50,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,17.4,6.6,3,27,1,27,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,22.6,7.2,25,25,-23,21,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,16.6,4.6,9999,9999,9999,9999,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,35,0,23,19,17,25,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,35.4,0,4,36,3,38,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,45.6,0.6,4,31,2,30,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,41.8,3.6,-7,28,9,36,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,39.8,4.8,-13,35,23,30,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,31.6,0,-21,34,24,29,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,42.8,0,9999,9999,9999,9999,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,44.8,0.8,9999,9999,9999,9999,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,35.2,0,33,33,-28,35,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,52,0,9999,9999,9999,9999,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,21,0,9999,9999,9999,9999,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,48.4,0,4,36,6,36,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,46.2,5,-19,28,5,33,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,45.8,5.2,9999,9999,9999,9999,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,49.2,0,-15,31,21,30,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,49.8,0,25,33,-9,31,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,54,0,23,33,-17,28,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,52.8,0,9,38,8,32,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,61.8,4.4,-21,32,34,31,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,56.2,0,34,34,17,35,9999,9999,9999,0,0,0,0,0,1,0,0.25
1005,53,49.6,0,-13,18,21,19,9999,9999,9999,0,0,0,0,0,1,0,0.25
1006,52,52.8,34.8,-10,20,25,21,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,55.2,22.2,-8,32,15,20,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,48,36.8,-12,18,27,23,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,53.6,17.2,9999,9999,9999,9999,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,63.2,17,17,25,-13,33,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,56.2,10.8,-15,18,9,10,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,26.2,38.8,-10,11,11,8,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,24,28.2,33,-33,-18,11,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,42.6,19.2,-16,25,26,38,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,73,9.4,0,33,0,32,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,50.2,24,-26,11,25,27,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,63,20.2,-16,12,20,31,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,35.2,21.4,-9,16,11,19,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,17.8,54.6,9999,9999,9999,9999,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,50,11.8,9999,9999,9999,9999,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,74.4,3.6,11,25,-12,19,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,74.4,5,0,25,0,25,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,76.8,5.2,4,22,5,25,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,63.2,13.2,13,18,16,19,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,72,7.8,8,29,8,28,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,73.6,6.2,11,17,17,16,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,29.6,35,9999,9999,9999,9999,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,46.8,38,14,12,18,16,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,22.4,47,15,14,20,-6,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,38.4,29.4,23,15,-7,16,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,34.6,34.4,14,21,-4,25,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,37.2,30.6,9999,9999,9999,9999,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,35.2,29,4,6,8,12,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,40.4,29.6,9999,9999,9999,9999,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,40.8,26,9999,9999,9999,9999,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,43.4,25.2,9999,9999,9999,9999,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,50.4,24,9999,9999,9999,9999,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,20,30,-7,24,9,12,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,30.8,33.6,-5,35,15,16,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,30.8,27.6,9999,9999,9999,9999,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,22.8,26.6,36,25,-29,12,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,47.4,19,9999,9999,9999,9999,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,31.2,30.4,-10,27,18,9,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,24,25,9999,9999,9999,9999,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,21.8,32,-12,25,23,18,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,23.2,41,9999,9999,9999,9999,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,48.6,21.8,9999,9999,9999,9999,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,37.4,23.4,14,19,-4,15,9999,9999,9999,2,0,0,0,0,0,0,0
1006,52,24.2,28.8,-15,19,25,-11,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,35.2,18.6,11,34,12,27,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,39.4,25.8,9999,9999,9999,9999,9999,9999,9999,1,0,0,0,0,0,0,0
1006,52,45.6,22.8,-18,13,33,33,9999,9999,9999,1,0,0,0,0,0,0,0
